id,categoryname,subcategoryname,productname,orderdate,duedate,shipdate,unitprice,discountamount,totalproductcost,productstandardcost,salesamount,taxamt,freight
175,Bikes,Road Bikes,"Road-150 Red, 48",2011-02-12,2011-02-24,2011-02-19,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
176,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-12,2011-02-24,2011-02-19,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
177,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-14,2011-02-26,2011-02-21,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
178,Bikes,Mountain Bikes,"Mountain-100 Black, 38",2011-02-15,2011-02-27,2011-02-22,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
179,Bikes,Road Bikes,"Road-150 Red, 44",2011-02-15,2011-02-27,2011-02-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
180,Bikes,Road Bikes,"Road-150 Red, 48",2011-02-15,2011-02-27,2011-02-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
181,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-15,2011-02-27,2011-02-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
182,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-15,2011-02-27,2011-02-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
183,Bikes,Road Bikes,"Road-150 Red, 44",2011-02-16,2011-02-28,2011-02-23,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
184,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-16,2011-02-28,2011-02-23,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
185,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-16,2011-02-28,2011-02-23,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
186,Bikes,Road Bikes,"Road-650 Black, 52",2011-02-16,2011-02-28,2011-02-23,699.10,0.00,413.15,413.15,699.10,55.93,17.48
187,Bikes,Road Bikes,"Road-650 Black, 60",2011-02-16,2011-02-28,2011-02-23,699.10,0.00,413.15,413.15,699.10,55.93,17.48
188,Bikes,Road Bikes,"Road-650 Black, 62",2011-02-16,2011-02-28,2011-02-23,699.10,0.00,413.15,413.15,699.10,55.93,17.48
189,Bikes,Road Bikes,"Road-650 Red, 58",2011-02-16,2011-02-28,2011-02-23,699.10,0.00,413.15,413.15,699.10,55.93,17.48
190,Bikes,Mountain Bikes,"Mountain-100 Black, 42",2011-02-17,2011-03-01,2011-02-24,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
191,Bikes,Road Bikes,"Road-150 Red, 48",2011-02-17,2011-03-01,2011-02-24,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
192,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-17,2011-03-01,2011-02-24,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
193,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-17,2011-03-01,2011-02-24,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
194,Bikes,Mountain Bikes,"Mountain-100 Black, 38",2011-02-18,2011-03-02,2011-02-25,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
195,Bikes,Mountain Bikes,"Mountain-100 Black, 44",2011-02-18,2011-03-02,2011-02-25,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
196,Bikes,Road Bikes,"Road-150 Red, 44",2011-02-18,2011-03-02,2011-02-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
197,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-18,2011-03-02,2011-02-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
198,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-18,2011-03-02,2011-02-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
199,Bikes,Mountain Bikes,"Mountain-100 Black, 42",2011-02-19,2011-03-03,2011-02-26,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
200,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-19,2011-03-03,2011-02-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
201,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-19,2011-03-03,2011-02-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
202,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-19,2011-03-03,2011-02-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
203,Bikes,Mountain Bikes,"Mountain-100 Black, 44",2011-02-20,2011-03-04,2011-02-27,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
204,Bikes,Road Bikes,"Road-150 Red, 48",2011-02-20,2011-03-04,2011-02-27,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
205,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-20,2011-03-04,2011-02-27,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
206,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2011-02-21,2011-03-05,2011-02-28,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
207,Bikes,Road Bikes,"Road-150 Red, 44",2011-02-21,2011-03-05,2011-02-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
208,Bikes,Road Bikes,"Road-150 Red, 48",2011-02-21,2011-03-05,2011-02-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
209,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-21,2011-03-05,2011-02-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
210,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-21,2011-03-05,2011-02-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
211,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-21,2011-03-05,2011-02-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
212,Bikes,Road Bikes,"Road-650 Red, 48",2011-02-21,2011-03-05,2011-02-28,699.10,0.00,413.15,413.15,699.10,55.93,17.48
213,Bikes,Mountain Bikes,"Mountain-100 Black, 48",2011-02-22,2011-03-06,2011-03-01,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
214,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-22,2011-03-06,2011-03-01,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
215,Bikes,Road Bikes,"Road-650 Black, 52",2011-02-22,2011-03-06,2011-03-01,699.10,0.00,413.15,413.15,699.10,55.93,17.48
216,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2011-02-23,2011-03-07,2011-03-02,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
217,Bikes,Road Bikes,"Road-150 Red, 44",2011-02-23,2011-03-07,2011-03-02,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
218,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-23,2011-03-07,2011-03-02,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
219,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-23,2011-03-07,2011-03-02,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
220,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-24,2011-03-08,2011-03-03,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
221,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-24,2011-03-08,2011-03-03,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
222,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-25,2011-03-09,2011-03-04,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
223,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-25,2011-03-09,2011-03-04,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
224,Bikes,Mountain Bikes,"Mountain-100 Black, 44",2011-02-26,2011-03-10,2011-03-05,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
225,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-26,2011-03-10,2011-03-05,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
226,Bikes,Road Bikes,"Road-150 Red, 56",2011-02-26,2011-03-10,2011-03-05,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
227,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-26,2011-03-10,2011-03-05,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
228,Bikes,Road Bikes,"Road-650 Black, 44",2011-02-26,2011-03-10,2011-03-05,699.10,0.00,413.15,413.15,699.10,55.93,17.48
229,Bikes,Road Bikes,"Road-650 Black, 52",2011-02-26,2011-03-10,2011-03-05,699.10,0.00,413.15,413.15,699.10,55.93,17.48
230,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2011-02-27,2011-03-11,2011-03-06,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
231,Bikes,Road Bikes,"Road-150 Red, 62",2011-02-27,2011-03-11,2011-03-06,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
232,Bikes,Mountain Bikes,"Mountain-100 Black, 42",2011-02-28,2011-03-12,2011-03-07,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
233,Bikes,Mountain Bikes,"Mountain-100 Black, 48",2011-02-28,2011-03-12,2011-03-07,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
234,Bikes,Road Bikes,"Road-150 Red, 44",2011-02-28,2011-03-12,2011-03-07,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
235,Bikes,Road Bikes,"Road-150 Red, 52",2011-02-28,2011-03-12,2011-03-07,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
236,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-01,2011-03-13,2011-03-08,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
237,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-01,2011-03-13,2011-03-08,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
238,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-01,2011-03-13,2011-03-08,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
239,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-02,2011-03-14,2011-03-09,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
240,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-02,2011-03-14,2011-03-09,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
241,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-02,2011-03-14,2011-03-09,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
242,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-02,2011-03-14,2011-03-09,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
243,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-03,2011-03-15,2011-03-10,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
244,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-03,2011-03-15,2011-03-10,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
245,Bikes,Road Bikes,"Road-650 Red, 48",2011-03-03,2011-03-15,2011-03-10,699.10,0.00,413.15,413.15,699.10,55.93,17.48
246,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",2011-03-04,2011-03-16,2011-03-11,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
247,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-04,2011-03-16,2011-03-11,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
248,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-04,2011-03-16,2011-03-11,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
249,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-04,2011-03-16,2011-03-11,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
250,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-04,2011-03-16,2011-03-11,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
251,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-05,2011-03-17,2011-03-12,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
252,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-05,2011-03-17,2011-03-12,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
253,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-06,2011-03-18,2011-03-13,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
254,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-06,2011-03-18,2011-03-13,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
255,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-06,2011-03-18,2011-03-13,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
256,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-06,2011-03-18,2011-03-13,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
257,Bikes,Road Bikes,"Road-650 Black, 44",2011-03-06,2011-03-18,2011-03-13,699.10,0.00,413.15,413.15,699.10,55.93,17.48
258,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-07,2011-03-19,2011-03-14,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
259,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-07,2011-03-19,2011-03-14,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
260,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-07,2011-03-19,2011-03-14,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
261,Bikes,Road Bikes,"Road-650 Black, 44",2011-03-07,2011-03-19,2011-03-14,699.10,0.00,413.15,413.15,699.10,55.93,17.48
262,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-08,2011-03-20,2011-03-15,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
263,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-08,2011-03-20,2011-03-15,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
264,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-08,2011-03-20,2011-03-15,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
265,Bikes,Mountain Bikes,"Mountain-100 Black, 44",2011-03-09,2011-03-21,2011-03-16,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
266,Bikes,Mountain Bikes,"Mountain-100 Silver, 48",2011-03-09,2011-03-21,2011-03-16,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
267,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-09,2011-03-21,2011-03-16,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
268,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-09,2011-03-21,2011-03-16,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
269,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-09,2011-03-21,2011-03-16,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
270,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-10,2011-03-22,2011-03-17,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
271,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-10,2011-03-22,2011-03-17,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
272,Bikes,Mountain Bikes,"Mountain-100 Silver, 48",2011-03-12,2011-03-24,2011-03-19,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
273,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-12,2011-03-24,2011-03-19,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
274,Bikes,Mountain Bikes,"Mountain-100 Black, 38",2011-03-13,2011-03-25,2011-03-20,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
275,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-13,2011-03-25,2011-03-20,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
276,Bikes,Road Bikes,"Road-650 Black, 60",2011-03-13,2011-03-25,2011-03-20,699.10,0.00,413.15,413.15,699.10,55.93,17.48
277,Bikes,Road Bikes,"Road-650 Red, 60",2011-03-13,2011-03-25,2011-03-20,699.10,0.00,413.15,413.15,699.10,55.93,17.48
278,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-14,2011-03-26,2011-03-21,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
279,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-14,2011-03-26,2011-03-21,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
280,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-14,2011-03-26,2011-03-21,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
281,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-14,2011-03-26,2011-03-21,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
282,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-15,2011-03-27,2011-03-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
283,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-15,2011-03-27,2011-03-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
284,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-15,2011-03-27,2011-03-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
285,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-15,2011-03-27,2011-03-22,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
286,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-16,2011-03-28,2011-03-23,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
287,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-16,2011-03-28,2011-03-23,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
288,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-16,2011-03-28,2011-03-23,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
289,Bikes,Road Bikes,"Road-650 Black, 62",2011-03-16,2011-03-28,2011-03-23,699.10,0.00,413.15,413.15,699.10,55.93,17.48
290,Bikes,Mountain Bikes,"Mountain-100 Silver, 48",2011-03-17,2011-03-29,2011-03-24,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
291,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-17,2011-03-29,2011-03-24,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
292,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-17,2011-03-29,2011-03-24,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
293,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-18,2011-03-30,2011-03-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
294,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-18,2011-03-30,2011-03-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
295,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-18,2011-03-30,2011-03-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
296,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-18,2011-03-30,2011-03-25,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
297,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",2011-03-19,2011-03-31,2011-03-26,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
298,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-19,2011-03-31,2011-03-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
299,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-19,2011-03-31,2011-03-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
300,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-19,2011-03-31,2011-03-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
301,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-19,2011-03-31,2011-03-26,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
302,Bikes,Road Bikes,"Road-650 Black, 44",2011-03-19,2011-03-31,2011-03-26,699.10,0.00,413.15,413.15,699.10,55.93,17.48
303,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-20,2011-04-01,2011-03-27,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
304,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-20,2011-04-01,2011-03-27,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
305,Bikes,Mountain Bikes,"Mountain-100 Black, 42",2011-03-21,2011-04-02,2011-03-28,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
306,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2011-03-21,2011-04-02,2011-03-28,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
307,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-21,2011-04-02,2011-03-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
308,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-21,2011-04-02,2011-03-28,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
309,Bikes,Road Bikes,"Road-650 Black, 60",2011-03-21,2011-04-02,2011-03-28,699.10,0.00,413.15,413.15,699.10,55.93,17.48
310,Bikes,Road Bikes,"Road-650 Red, 60",2011-03-21,2011-04-02,2011-03-28,699.10,0.00,413.15,413.15,699.10,55.93,17.48
311,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-22,2011-04-03,2011-03-29,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
312,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-22,2011-04-03,2011-03-29,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
313,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-22,2011-04-03,2011-03-29,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
314,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-22,2011-04-03,2011-03-29,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
315,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-23,2011-04-04,2011-03-30,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
316,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-23,2011-04-04,2011-03-30,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
317,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-23,2011-04-04,2011-03-30,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
318,Bikes,Road Bikes,"Road-650 Red, 52",2011-03-23,2011-04-04,2011-03-30,699.10,0.00,413.15,413.15,699.10,55.93,17.48
319,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-24,2011-04-05,2011-03-31,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
320,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-24,2011-04-05,2011-03-31,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
321,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-24,2011-04-05,2011-03-31,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
322,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-25,2011-04-06,2011-04-01,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
323,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-25,2011-04-06,2011-04-01,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
324,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-25,2011-04-06,2011-04-01,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
325,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-26,2011-04-07,2011-04-02,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
326,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-26,2011-04-07,2011-04-02,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
327,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-26,2011-04-07,2011-04-02,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
328,Bikes,Road Bikes,"Road-650 Black, 48",2011-03-26,2011-04-07,2011-04-02,699.10,0.00,413.15,413.15,699.10,55.93,17.48
329,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-27,2011-04-08,2011-04-03,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
330,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-27,2011-04-08,2011-04-03,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
331,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-27,2011-04-08,2011-04-03,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
332,Bikes,Road Bikes,"Road-650 Black, 62",2011-03-27,2011-04-08,2011-04-03,699.10,0.00,413.15,413.15,699.10,55.93,17.48
333,Bikes,Road Bikes,"Road-650 Red, 58",2011-03-27,2011-04-08,2011-04-03,699.10,0.00,413.15,413.15,699.10,55.93,17.48
334,Bikes,Road Bikes,"Road-650 Red, 60",2011-03-27,2011-04-08,2011-04-03,699.10,0.00,413.15,413.15,699.10,55.93,17.48
335,Bikes,Road Bikes,"Road-150 Red, 48",2011-03-28,2011-04-09,2011-04-04,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
336,Bikes,Road Bikes,"Road-650 Black, 62",2011-03-28,2011-04-09,2011-04-04,699.10,0.00,413.15,413.15,699.10,55.93,17.48
337,Bikes,Road Bikes,"Road-650 Red, 44",2011-03-29,2011-04-10,2011-04-05,699.10,0.00,413.15,413.15,699.10,55.93,17.48
338,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-30,2011-04-11,2011-04-06,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
339,Bikes,Road Bikes,"Road-150 Red, 52",2011-03-30,2011-04-11,2011-04-06,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
340,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-30,2011-04-11,2011-04-06,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
341,Bikes,Road Bikes,"Road-150 Red, 62",2011-03-30,2011-04-11,2011-04-06,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
342,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2011-03-31,2011-04-12,2011-04-07,3399.99,0.00,1912.15,1912.15,3399.99,272.00,85.00
343,Bikes,Road Bikes,"Road-150 Red, 44",2011-03-31,2011-04-12,2011-04-07,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
344,Bikes,Road Bikes,"Road-150 Red, 56",2011-03-31,2011-04-12,2011-04-07,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
345,Bikes,Road Bikes,"Road-650 Red, 48",2011-03-31,2011-04-12,2011-04-07,699.10,0.00,413.15,413.15,699.10,55.93,17.48
346,Bikes,Mountain Bikes,"Mountain-100 Black, 48",2011-04-01,2011-04-13,2011-04-08,3374.99,0.00,1898.09,1898.09,3374.99,270.00,84.37
347,Bikes,Road Bikes,"Road-150 Red, 44",2011-04-01,2011-04-13,2011-04-08,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
348,Bikes,Road Bikes,"Road-150 Red, 48",2011-04-01,2011-04-13,2011-04-08,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
349,Bikes,Road Bikes,"Road-150 Red, 44",2011-04-02,2011-04-14,2011-04-09,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
350,Bikes,Road Bikes,"Road-150 Red, 48",2011-04-02,2011-04-14,2011-04-09,3578.27,0.00,2171.29,2171.29,3578.27,286.26,89.46
